Country,Land_Use,habitat_id,habitat,species_group,abs_CF_cty
Turkmenistan,cropland,2.5,Cropland_LightIntense,Amphibians,1.27E-16
Turkmenistan,cropland,16,Urban_Minimal,Amphibians,2.33E-17
Turkmenistan,cropland,11.5,Plantation_LightIntense,Birds,3.36E-13
Turkmenistan,cropland,15,Urban_Light,Birds,5.64E-14
Turkmenistan,cropland,16,Urban_Minimal,Birds,3.70E-14
Turkmenistan,cropland,13,Plantation_Minimal,Birds,3.20E-14
Turkmenistan,cropland,14,Urban_Intense,Birds,7.24E-14
Mauritius,cropland,2.5,Cropland_LightIntense,Birds,1.02E-11
Turkmenistan,cropland,4,Cropland_Minimal,Birds,2.98E-14
Turkmenistan,cropland,14,Urban_Intense,Mammals,8.75E-14
Turkmenistan,cropland,11.5,Plantation_LightIntense,Mammals,2.63E-13
Turkmenistan,cropland,4,Cropland_Minimal,Mammals,4.48E-14
Turkmenistan,cropland,15,Urban_Light,Mammals,6.38E-14
Turkmenistan,cropland,16,Urban_Minimal,Mammals,3.52E-14
Turkmenistan,cropland,2.5,Cropland_LightIntense,Mammals,8.14E-14
Turkmenistan,cropland,13,Plantation_Minimal,Mammals,2.51E-14
Turkmenistan,cropland,4,Cropland_Minimal,Plants,1.67E-13
Turkmenistan,cropland,14,Urban_Intense,Plants,2.03E-13
Equatorial Guinea,cropland,2,Cropland_Intense,Plants,1.81E-10
Turkmenistan,cropland,15,Urban_Light,Plants,7.25E-15
Turkmenistan,cropland,12.5,Plantation_MinimalLight,Plants,1.70E-13
Turkmenistan,cropland,11,Plantation_Intense,Plants,2.95E-13
Turkmenistan,cropland,16,Urban_Minimal,Plants,0
Canada,cropland,3,Cropland_Light,Plants,2.66E-13
Turkmenistan,cropland,14,Urban_Intense,Reptiles,1.55E-13
Turkmenistan,cropland,13,Plantation_Minimal,Reptiles,3.61E-14
Turkmenistan,cropland,11.5,Plantation_LightIntense,Reptiles,3.80E-13
Turkmenistan,cropland,16,Urban_Minimal,Reptiles,4.31E-14
Turkmenistan,cropland,2.5,Cropland_LightIntense,Reptiles,1.46E-13
Turkmenistan,cropland,4,Cropland_Minimal,Reptiles,7.91E-14
Turkmenistan,cropland,15,Urban_Light,Reptiles,1.05E-13
Uzbekistan,cropland,11.5,Plantation_LightIntense,Amphibians,1.12E-15
Uzbekistan,cropland,4,Cropland_Minimal,Amphibians,1.36E-15
Uzbekistan,cropland,15,Urban_Light,Amphibians,1.38E-15
Uzbekistan,cropland,14,Urban_Intense,Amphibians,1.39E-15
Uzbekistan,cropland,13,Plantation_Minimal,Amphibians,1.07E-16
Uzbekistan,cropland,2.5,Cropland_LightIntense,Amphibians,1.38E-15
Uzbekistan,cropland,16,Urban_Minimal,Amphibians,1.36E-15
Uzbekistan,cropland,11.5,Plantation_LightIntense,Birds,1.62E-13
Uzbekistan,cropland,15,Urban_Light,Birds,1.19E-13
Uzbekistan,cropland,16,Urban_Minimal,Birds,1.08E-13
Uzbekistan,cropland,13,Plantation_Minimal,Birds,1.54E-14
Uzbekistan,cropland,14,Urban_Intense,Birds,1.28E-13
Réunion,cropland,2.5,Cropland_LightIntense,Birds,1.02E-11
Uzbekistan,cropland,4,Cropland_Minimal,Birds,8.04E-14
Uzbekistan,cropland,14,Urban_Intense,Mammals,8.39E-14
Uzbekistan,cropland,11.5,Plantation_LightIntense,Mammals,1.19E-13
Uzbekistan,cropland,4,Cropland_Minimal,Mammals,6.45E-14
Uzbekistan,cropland,15,Urban_Light,Mammals,7.56E-14
Uzbekistan,cropland,16,Urban_Minimal,Mammals,6.57E-14
Uzbekistan,cropland,2.5,Cropland_LightIntense,Mammals,7.75E-14
Uzbekistan,cropland,13,Plantation_Minimal,Mammals,1.14E-14
Uzbekistan,cropland,4,Cropland_Minimal,Plants,3.48E-13
Uzbekistan,cropland,14,Urban_Intense,Plants,4.23E-13
Belize,cropland,2,Cropland_Intense,Plants,1.69E-10
Uzbekistan,cropland,15,Urban_Light,Plants,1.51E-14
Uzbekistan,cropland,12.5,Plantation_MinimalLight,Plants,1.30E-13
Uzbekistan,cropland,11,Plantation_Intense,Plants,2.26E-13
Uzbekistan,cropland,16,Urban_Minimal,Plants,0
Oman,cropland,3,Cropland_Light,Plants,2.78E-13
Uzbekistan,cropland,14,Urban_Intense,Reptiles,1.05E-13
Uzbekistan,cropland,13,Plantation_Minimal,Reptiles,1.49E-14
Uzbekistan,cropland,11.5,Plantation_LightIntense,Reptiles,1.57E-13
Uzbekistan,cropland,16,Urban_Minimal,Reptiles,9.35E-14
Uzbekistan,cropland,2.5,Cropland_LightIntense,Reptiles,1.00E-13
Uzbekistan,cropland,4,Cropland_Minimal,Reptiles,8.79E-14
Uzbekistan,cropland,15,Urban_Light,Reptiles,9.98E-14
China,pasture,10,Pasture_Minimal,Amphibians,1.36E-13
China,pasture,8.5,Pasture_LightIntense,Amphibians,1.44E-13
China,pasture,8.5,Pasture_LightIntense,Birds,6.14E-13
China,pasture,10,Pasture_Minimal,Birds,5.94E-13
China,pasture,8.5,Pasture_LightIntense,Mammals,2.53E-13
China,pasture,10,Pasture_Minimal,Mammals,2.43E-13
China,pasture,10,Pasture_Minimal,Plants,5.62E-13
China,pasture,9,Pasture_Light,Plants,2.89E-12
China,pasture,8,Pasture_Intense,Plants,4.18E-12
China,pasture,10,Pasture_Minimal,Reptiles,9.78E-14
China,pasture,8.5,Pasture_LightIntense,Reptiles,1.00E-13
Mongolia,pasture,10,Pasture_Minimal,Amphibians,8.50E-17
Mongolia,pasture,8.5,Pasture_LightIntense,Amphibians,9.44E-17
Mongolia,pasture,8.5,Pasture_LightIntense,Birds,2.07E-13
Mongolia,pasture,10,Pasture_Minimal,Birds,2.01E-13
Mongolia,pasture,8.5,Pasture_LightIntense,Mammals,8.49E-14
Mongolia,pasture,10,Pasture_Minimal,Mammals,8.21E-14
Mongolia,pasture,10,Pasture_Minimal,Plants,2.08E-14
Mongolia,pasture,9,Pasture_Light,Plants,1.07E-13
Mongolia,pasture,8,Pasture_Intense,Plants,1.54E-13
Mongolia,pasture,10,Pasture_Minimal,Reptiles,7.71E-16
Mongolia,pasture,8.5,Pasture_LightIntense,Reptiles,7.73E-16
China,cropland,4,Cropland_Minimal,Amphibians,1.15E-13
China,cropland,2.5,Cropland_LightIntense,Amphibians,1.43E-13
China,cropland,16,Urban_Minimal,Amphibians,1.48E-13
China,cropland,14,Urban_Intense,Amphibians,1.63E-13
China,cropland,15,Urban_Light,Amphibians,1.55E-13
China,cropland,15,Urban_Light,Birds,6.70E-13
China,cropland,14,Urban_Intense,Birds,7.21E-13
China,cropland,16,Urban_Minimal,Birds,6.28E-13
Philippines,cropland,2.5,Cropland_LightIntense,Birds,9.82E-12
China,cropland,4,Cropland_Minimal,Birds,4.91E-13
China,cropland,2.5,Cropland_LightIntense,Mammals,1.85E-13
China,cropland,14,Urban_Intense,Mammals,2.23E-13
China,cropland,4,Cropland_Minimal,Mammals,1.57E-13
China,cropland,15,Urban_Light,Mammals,1.99E-13
China,cropland,16,Urban_Minimal,Mammals,1.81E-13
China,cropland,14,Urban_Intense,Plants,4.80E-12
China,cropland,15,Urban_Light,Plants,1.72E-13
China,cropland,4,Cropland_Minimal,Plants,3.83E-12
Djibouti,cropland,3,Cropland_Light,Plants,2.84E-13
China,cropland,16,Urban_Minimal,Plants,0
El Salvador,cropland,2,Cropland_Intense,Plants,1.30E-10
China,cropland,2.5,Cropland_LightIntense,Reptiles,1.27E-13
China,cropland,15,Urban_Light,Reptiles,1.32E-13
China,cropland,14,Urban_Intense,Reptiles,1.37E-13
China,cropland,16,Urban_Minimal,Reptiles,1.28E-13
China,cropland,4,Cropland_Minimal,Reptiles,1.17E-13
Mongolia,cropland,4,Cropland_Minimal,Amphibians,8.13E-17
Mongolia,cropland,2.5,Cropland_LightIntense,Amphibians,9.64E-17
Mongolia,cropland,16,Urban_Minimal,Amphibians,8.13E-17
Mongolia,cropland,11.5,Plantation_LightIntense,Amphibians,1.32E-16
Mongolia,cropland,14,Urban_Intense,Amphibians,1.12E-16
Mongolia,cropland,15,Urban_Light,Amphibians,8.58E-17
Mongolia,cropland,13,Plantation_Minimal,Amphibians,1.25E-17
Mongolia,cropland,15,Urban_Light,Birds,2.31E-13
Mongolia,cropland,11.5,Plantation_LightIntense,Birds,2.22E-13
Mongolia,cropland,14,Urban_Intense,Birds,3.14E-13
Mongolia,cropland,16,Urban_Minimal,Birds,1.94E-13
Puerto Rico,cropland,2.5,Cropland_LightIntense,Birds,9.77E-12
Mongolia,cropland,4,Cropland_Minimal,Birds,1.71E-13
Mongolia,cropland,13,Plantation_Minimal,Birds,2.12E-14
Mongolia,cropland,2.5,Cropland_LightIntense,Mammals,1.02E-13
Mongolia,cropland,14,Urban_Intense,Mammals,1.37E-13
Mongolia,cropland,4,Cropland_Minimal,Mammals,9.19E-14
Mongolia,cropland,15,Urban_Light,Mammals,9.25E-14
Mongolia,cropland,13,Plantation_Minimal,Mammals,8.86E-15
Mongolia,cropland,11.5,Plantation_LightIntense,Mammals,9.31E-14
Mongolia,cropland,16,Urban_Minimal,Mammals,8.94E-14
Mongolia,cropland,14,Urban_Intense,Plants,1.34E-13
Mongolia,cropland,11,Plantation_Intense,Plants,1.08E-13
Mongolia,cropland,15,Urban_Light,Plants,4.78E-15
Mongolia,cropland,4,Cropland_Minimal,Plants,9.80E-14
Kazakhstan,cropland,3,Cropland_Light,Plants,3.00E-13
Mongolia,cropland,12.5,Plantation_MinimalLight,Plants,6.22E-14
Mongolia,cropland,16,Urban_Minimal,Plants,0
Jamaica,cropland,2,Cropland_Intense,Plants,1.17E-10
Mongolia,cropland,2.5,Cropland_LightIntense,Reptiles,5.32E-16
Mongolia,cropland,15,Urban_Light,Reptiles,5.75E-16
Mongolia,cropland,14,Urban_Intense,Reptiles,7.00E-16
Mongolia,cropland,11.5,Plantation_LightIntense,Reptiles,5.64E-16
Mongolia,cropland,16,Urban_Minimal,Reptiles,4.78E-16
Mongolia,cropland,13,Plantation_Minimal,Reptiles,5.37E-17
Mongolia,cropland,4,Cropland_Minimal,Reptiles,4.96E-16
South Africa,pasture,8.5,Pasture_LightIntense,Amphibians,8.42E-14
South Africa,pasture,10,Pasture_Minimal,Amphibians,7.90E-14
South Africa,pasture,10,Pasture_Minimal,Birds,1.16E-12
South Africa,pasture,8.5,Pasture_LightIntense,Birds,1.19E-12
South Africa,pasture,10,Pasture_Minimal,Mammals,4.13E-13
South Africa,pasture,8.5,Pasture_LightIntense,Mammals,4.22E-13
South Africa,pasture,8,Pasture_Intense,Plants,2.02E-11
South Africa,pasture,10,Pasture_Minimal,Plants,2.73E-12
South Africa,pasture,9,Pasture_Light,Plants,1.40E-11
South Africa,pasture,8.5,Pasture_LightIntense,Reptiles,5.70E-13
South Africa,pasture,10,Pasture_Minimal,Reptiles,5.69E-13
South Africa,cropland,15,Urban_Light,Amphibians,1.59E-13
South Africa,cropland,14,Urban_Intense,Amphibians,2.20E-13
South Africa,cropland,16,Urban_Minimal,Amphibians,1.52E-13
South Africa,cropland,11.5,Plantation_LightIntense,Amphibians,2.93E-13
South Africa,cropland,4,Cropland_Minimal,Amphibians,1.21E-13
South Africa,cropland,13,Plantation_Minimal,Amphibians,2.79E-14
South Africa,cropland,2.5,Cropland_LightIntense,Amphibians,1.30E-13
South Africa,cropland,14,Urban_Intense,Birds,3.06E-12
South Africa,cropland,4,Cropland_Minimal,Birds,1.51E-12
South Africa,cropland,15,Urban_Light,Birds,2.28E-12
South Africa,cropland,13,Plantation_Minimal,Birds,4.04E-13
Rwanda,cropland,2.5,Cropland_LightIntense,Birds,9.46E-12
South Africa,cropland,11.5,Plantation_LightIntense,Birds,4.24E-12
South Africa,cropland,16,Urban_Minimal,Birds,1.85E-12
South Africa,cropland,2.5,Cropland_LightIntense,Mammals,4.85E-13
South Africa,cropland,13,Plantation_Minimal,Mammals,1.04E-13
South Africa,cropland,11.5,Plantation_LightIntense,Mammals,1.09E-12
South Africa,cropland,16,Urban_Minimal,Mammals,4.78E-13
South Africa,cropland,14,Urban_Intense,Mammals,8.26E-13
South Africa,cropland,4,Cropland_Minimal,Mammals,4.56E-13
South Africa,cropland,15,Urban_Light,Mammals,5.82E-13
South Africa,cropland,15,Urban_Light,Plants,1.15E-12
South Africa,cropland,12.5,Plantation_MinimalLight,Plants,2.68E-11
Afghanistan,cropland,3,Cropland_Light,Plants,3.05E-13
Solomon Islands,cropland,2,Cropland_Intense,Plants,1.17E-10
South Africa,cropland,14,Urban_Intense,Plants,3.22E-11
South Africa,cropland,11,Plantation_Intense,Plants,4.63E-11
South Africa,cropland,16,Urban_Minimal,Plants,0
South Africa,cropland,4,Cropland_Minimal,Plants,2.49E-11
South Africa,cropland,15,Urban_Light,Reptiles,6.89E-13
South Africa,cropland,16,Urban_Minimal,Reptiles,5.78E-13
South Africa,cropland,11.5,Plantation_LightIntense,Reptiles,1.28E-12
South Africa,cropland,13,Plantation_Minimal,Reptiles,1.22E-13
South Africa,cropland,2.5,Cropland_LightIntense,Reptiles,5.93E-13
South Africa,cropland,4,Cropland_Minimal,Reptiles,5.84E-13
South Africa,cropland,14,Urban_Intense,Reptiles,1.01E-12
Canada,pasture,8.5,Pasture_LightIntense,Amphibians,6.37E-16
Canada,pasture,10,Pasture_Minimal,Amphibians,6.19E-16
Canada,pasture,10,Pasture_Minimal,Birds,7.64E-13
Canada,pasture,8.5,Pasture_LightIntense,Birds,1.18E-12
Canada,pasture,8.5,Pasture_LightIntense,Mammals,2.93E-13
Canada,pasture,10,Pasture_Minimal,Mammals,1.93E-13
Canada,pasture,8,Pasture_Intense,Plants,5.20E-12
Canada,pasture,9,Pasture_Light,Plants,3.60E-12
Canada,pasture,10,Pasture_Minimal,Plants,7.00E-13
Canada,pasture,10,Pasture_Minimal,Reptiles,7.48E-16
Canada,pasture,8.5,Pasture_LightIntense,Reptiles,8.15E-16
Canada,cropland,16,Urban_Minimal,Amphibians,1.09E-15
Canada,cropland,4,Cropland_Minimal,Amphibians,9.72E-16
Canada,cropland,2.5,Cropland_LightIntense,Amphibians,1.25E-15
Canada,cropland,14,Urban_Intense,Amphibians,1.45E-15
Canada,cropland,15,Urban_Light,Amphibians,1.22E-15
Canada,cropland,4,Cropland_Minimal,Birds,7.95E-14
Canada,cropland,14,Urban_Intense,Birds,2.06E-13
Canada,cropland,16,Urban_Minimal,Birds,1.42E-13
Canada,cropland,15,Urban_Light,Birds,1.58E-13
Equatorial Guinea,cropland,2.5,Cropland_LightIntense,Birds,8.66E-12
Canada,cropland,4,Cropland_Minimal,Mammals,2.08E-14
Canada,cropland,2.5,Cropland_LightIntense,Mammals,3.72E-14
Canada,cropland,16,Urban_Minimal,Mammals,3.75E-14
Canada,cropland,15,Urban_Light,Mammals,4.23E-14
Canada,cropland,14,Urban_Intense,Mammals,5.82E-14
Canada,cropland,14,Urban_Intense,Plants,3.10E-13
Guadeloupe,cropland,3,Cropland_Light,Plants,3.60E-13
Canada,cropland,15,Urban_Light,Plants,1.11E-14
Colombia,cropland,2,Cropland_Intense,Plants,1.13E-10
Canada,cropland,16,Urban_Minimal,Plants,0
Canada,cropland,4,Cropland_Minimal,Plants,2.36E-13
Canada,cropland,16,Urban_Minimal,Reptiles,1.13E-15
Canada,cropland,15,Urban_Light,Reptiles,1.19E-15
Canada,cropland,4,Cropland_Minimal,Reptiles,9.09E-16
Canada,cropland,14,Urban_Intense,Reptiles,1.49E-15
Canada,cropland,2.5,Cropland_LightIntense,Reptiles,1.21E-15
Burundi,pasture,8.5,Pasture_LightIntense,Amphibians,5.77E-13
Burundi,pasture,10,Pasture_Minimal,Amphibians,5.58E-13
Burundi,pasture,10,Pasture_Minimal,Birds,4.65E-12
Burundi,pasture,8.5,Pasture_LightIntense,Birds,4.72E-12
Burundi,pasture,10,Pasture_Minimal,Mammals,2.53E-12
Burundi,pasture,8.5,Pasture_LightIntense,Mammals,2.55E-12
Burundi,pasture,8,Pasture_Intense,Plants,1.93E-11
Burundi,pasture,9,Pasture_Light,Plants,1.34E-11
Burundi,pasture,10,Pasture_Minimal,Plants,2.60E-12
Burundi,pasture,8.5,Pasture_LightIntense,Reptiles,6.65E-13
Burundi,pasture,10,Pasture_Minimal,Reptiles,6.65E-13
Congo DRC,pasture,8.5,Pasture_LightIntense,Amphibians,1.82E-13
Congo DRC,pasture,10,Pasture_Minimal,Amphibians,1.72E-13
Congo DRC,pasture,10,Pasture_Minimal,Birds,1.50E-12
Congo DRC,pasture,8.5,Pasture_LightIntense,Birds,1.55E-12
Congo DRC,pasture,10,Pasture_Minimal,Mammals,8.43E-13
Congo DRC,pasture,8.5,Pasture_LightIntense,Mammals,8.74E-13
Congo DRC,pasture,8,Pasture_Intense,Plants,1.02E-11
Congo DRC,pasture,9,Pasture_Light,Plants,7.05E-12
Congo DRC,pasture,10,Pasture_Minimal,Plants,1.37E-12
Congo DRC,pasture,8.5,Pasture_LightIntense,Reptiles,3.31E-13
Congo DRC,pasture,10,Pasture_Minimal,Reptiles,3.26E-13
Rwanda,pasture,8.5,Pasture_LightIntense,Amphibians,3.75E-13
Rwanda,pasture,10,Pasture_Minimal,Amphibians,3.67E-13
Rwanda,pasture,10,Pasture_Minimal,Birds,6.24E-12
Rwanda,pasture,8.5,Pasture_LightIntense,Birds,6.36E-12
Rwanda,pasture,10,Pasture_Minimal,Mammals,2.91E-12
Rwanda,pasture,8.5,Pasture_LightIntense,Mammals,3.01E-12
Rwanda,pasture,8,Pasture_Intense,Plants,1.87E-11
Rwanda,pasture,9,Pasture_Light,Plants,1.29E-11
Rwanda,pasture,10,Pasture_Minimal,Plants,2.52E-12
Rwanda,pasture,8.5,Pasture_LightIntense,Reptiles,1.91E-13
Rwanda,pasture,10,Pasture_Minimal,Reptiles,1.87E-13
Tanzania,pasture,8.5,Pasture_LightIntense,Amphibians,4.06E-13
Tanzania,pasture,10,Pasture_Minimal,Amphibians,3.88E-13
Tanzania,pasture,10,Pasture_Minimal,Birds,3.20E-12
Tanzania,pasture,8.5,Pasture_LightIntense,Birds,3.26E-12
Tanzania,pasture,10,Pasture_Minimal,Mammals,1.31E-12
Tanzania,pasture,8.5,Pasture_LightIntense,Mammals,1.33E-12
Tanzania,pasture,8,Pasture_Intense,Plants,1.94E-11
Tanzania,pasture,9,Pasture_Light,Plants,1.34E-11
Tanzania,pasture,10,Pasture_Minimal,Plants,2.61E-12
Tanzania,pasture,8.5,Pasture_LightIntense,Reptiles,5.22E-13
Tanzania,pasture,10,Pasture_Minimal,Reptiles,5.21E-13
Uganda,pasture,8.5,Pasture_LightIntense,Amphibians,8.49E-14
Uganda,pasture,10,Pasture_Minimal,Amphibians,8.22E-14
Uganda,pasture,10,Pasture_Minimal,Birds,2.92E-12
Uganda,pasture,8.5,Pasture_LightIntense,Birds,2.97E-12
Uganda,pasture,10,Pasture_Minimal,Mammals,1.16E-12
Uganda,pasture,8.5,Pasture_LightIntense,Mammals,1.18E-12
Uganda,pasture,8,Pasture_Intense,Plants,7.85E-12
Uganda,pasture,9,Pasture_Light,Plants,5.44E-12
Uganda,pasture,10,Pasture_Minimal,Plants,1.06E-12
Uganda,pasture,8.5,Pasture_LightIntense,Reptiles,1.71E-13
Uganda,pasture,10,Pasture_Minimal,Reptiles,1.71E-13
Burundi,cropland,4,Cropland_Minimal,Amphibians,7.42E-13
Burundi,cropland,11.5,Plantation_LightIntense,Amphibians,8.44E-13
Burundi,cropland,2.5,Cropland_LightIntense,Amphibians,7.69E-13
Burundi,cropland,13,Plantation_Minimal,Amphibians,3.32E-13
Burundi,cropland,15,Urban_Light,Amphibians,5.91E-13
Burundi,cropland,16,Urban_Minimal,Amphibians,2.79E-13
Burundi,cropland,14,Urban_Intense,Amphibians,8.50E-13
Burundi,cropland,14,Urban_Intense,Birds,7.30E-12
Burundi,cropland,11.5,Plantation_LightIntense,Birds,6.71E-12
Burundi,cropland,4,Cropland_Minimal,Birds,6.03E-12
Burundi,cropland,16,Urban_Minimal,Birds,2.05E-12
Burundi,cropland,15,Urban_Light,Birds,4.93E-12
Jamaica,cropland,2.5,Cropland_LightIntense,Birds,8.19E-12
Burundi,cropland,13,Plantation_Minimal,Birds,2.39E-12
Burundi,cropland,11.5,Plantation_LightIntense,Mammals,3.53E-12
Burundi,cropland,13,Plantation_Minimal,Mammals,1.18E-12
Burundi,cropland,16,Urban_Minimal,Mammals,9.77E-13
Burundi,cropland,4,Cropland_Minimal,Mammals,3.53E-12
Burundi,cropland,14,Urban_Intense,Mammals,3.74E-12
Burundi,cropland,2.5,Cropland_LightIntense,Mammals,3.62E-12
Burundi,cropland,15,Urban_Light,Mammals,2.49E-12
Burundi,cropland,12.5,Plantation_MinimalLight,Plants,1.94E-11
Vanuatu,cropland,2,Cropland_Intense,Plants,9.50E-11
Burundi,cropland,4,Cropland_Minimal,Plants,2.18E-11
Burundi,cropland,11,Plantation_Intense,Plants,3.37E-11
Burundi,cropland,14,Urban_Intense,Plants,2.66E-11
Norway,cropland,3,Cropland_Light,Plants,3.76E-13
Burundi,cropland,15,Urban_Light,Plants,9.48E-13
Burundi,cropland,16,Urban_Minimal,Plants,0
Burundi,cropland,4,Cropland_Minimal,Reptiles,5.96E-13
Burundi,cropland,13,Plantation_Minimal,Reptiles,4.30E-13
Burundi,cropland,15,Urban_Light,Reptiles,5.13E-13
Burundi,cropland,14,Urban_Intense,Reptiles,5.94E-13
Burundi,cropland,2.5,Cropland_LightIntense,Reptiles,5.96E-13
Burundi,cropland,16,Urban_Minimal,Reptiles,4.13E-13
Burundi,cropland,11.5,Plantation_LightIntense,Reptiles,5.94E-13
Congo DRC,cropland,4,Cropland_Minimal,Amphibians,7.48E-13
Congo DRC,cropland,2.5,Cropland_LightIntense,Amphibians,8.44E-13
Congo DRC,cropland,15,Urban_Light,Amphibians,6.93E-13
Congo DRC,cropland,16,Urban_Minimal,Amphibians,1.45E-13
Congo DRC,cropland,14,Urban_Intense,Amphibians,1.09E-12
Congo DRC,cropland,14,Urban_Intense,Birds,1.07E-11
Congo DRC,cropland,4,Cropland_Minimal,Birds,5.67E-12
Congo DRC,cropland,16,Urban_Minimal,Birds,8.70E-13
Congo DRC,cropland,15,Urban_Light,Birds,6.31E-12
Costa Rica,cropland,2.5,Cropland_LightIntense,Birds,7.25E-12
Congo DRC,cropland,16,Urban_Minimal,Mammals,4.46E-13
Congo DRC,cropland,4,Cropland_Minimal,Mammals,3.45E-12
Congo DRC,cropland,14,Urban_Intense,Mammals,6.06E-12
Congo DRC,cropland,2.5,Cropland_LightIntense,Mammals,3.77E-12
Congo DRC,cropland,15,Urban_Light,Mammals,3.55E-12
Papua New Guinea,cropland,2,Cropland_Intense,Plants,9.21E-11
Congo DRC,cropland,4,Cropland_Minimal,Plants,2.12E-11
Congo DRC,cropland,14,Urban_Intense,Plants,1.19E-10
Sweden,cropland,3,Cropland_Light,Plants,3.92E-13
Congo DRC,cropland,15,Urban_Light,Plants,4.25E-12
Congo DRC,cropland,16,Urban_Minimal,Plants,0
Congo DRC,cropland,4,Cropland_Minimal,Reptiles,5.06E-13
Congo DRC,cropland,15,Urban_Light,Reptiles,5.82E-13
Congo DRC,cropland,14,Urban_Intense,Reptiles,8.52E-13
Congo DRC,cropland,2.5,Cropland_LightIntense,Reptiles,5.96E-13
Congo DRC,cropland,16,Urban_Minimal,Reptiles,2.15E-13
Rwanda,cropland,4,Cropland_Minimal,Amphibians,9.13E-13
Rwanda,cropland,11.5,Plantation_LightIntense,Amphibians,9.85E-13
Rwanda,cropland,2.5,Cropland_LightIntense,Amphibians,9.36E-13
Rwanda,cropland,13,Plantation_Minimal,Amphibians,1.24E-13
Rwanda,cropland,15,Urban_Light,Amphibians,5.57E-13
Rwanda,cropland,16,Urban_Minimal,Amphibians,3.41E-14
Rwanda,cropland,14,Urban_Intense,Amphibians,9.89E-13
Rwanda,cropland,14,Urban_Intense,Birds,1.08E-11
Rwanda,cropland,11.5,Plantation_LightIntense,Birds,9.83E-12
Rwanda,cropland,4,Cropland_Minimal,Birds,8.95E-12
Rwanda,cropland,16,Urban_Minimal,Birds,1.90E-12
Rwanda,cropland,15,Urban_Light,Birds,6.76E-12
Burundi,cropland,2.5,Cropland_LightIntense,Birds,6.35E-12
Rwanda,cropland,13,Plantation_Minimal,Birds,2.53E-12
Rwanda,cropland,11.5,Plantation_LightIntense,Mammals,5.00E-12
Rwanda,cropland,13,Plantation_Minimal,Mammals,1.01E-12
Rwanda,cropland,16,Urban_Minimal,Mammals,6.36E-13
Rwanda,cropland,4,Cropland_Minimal,Mammals,5.15E-12
Rwanda,cropland,14,Urban_Intense,Mammals,5.32E-12
Rwanda,cropland,2.5,Cropland_LightIntense,Mammals,5.42E-12
Rwanda,cropland,15,Urban_Light,Mammals,3.21E-12
Rwanda,cropland,12.5,Plantation_MinimalLight,Plants,2.42E-11
Gabon,cropland,2,Cropland_Intense,Plants,8.71E-11
Rwanda,cropland,4,Cropland_Minimal,Plants,2.73E-11
Rwanda,cropland,11,Plantation_Intense,Plants,4.20E-11
Rwanda,cropland,14,Urban_Intense,Plants,3.31E-11
Uzbekistan,cropland,3,Cropland_Light,Plants,3.93E-13
Rwanda,cropland,15,Urban_Light,Plants,1.18E-12
Rwanda,cropland,16,Urban_Minimal,Plants,0
Rwanda,cropland,4,Cropland_Minimal,Reptiles,3.57E-13
Rwanda,cropland,13,Plantation_Minimal,Reptiles,7.28E-14
Rwanda,cropland,15,Urban_Light,Reptiles,2.13E-13
Rwanda,cropland,14,Urban_Intense,Reptiles,3.51E-13
Rwanda,cropland,2.5,Cropland_LightIntense,Reptiles,3.64E-13
Rwanda,cropland,16,Urban_Minimal,Reptiles,4.40E-14
Rwanda,cropland,11.5,Plantation_LightIntense,Reptiles,3.51E-13
Tanzania,cropland,4,Cropland_Minimal,Amphibians,6.15E-13
