STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2022,,0.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2023,,0.44,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2024,,0.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HR,Croatia,2025,,0.80,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2017,,2.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2018,,2.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2019,,2.41,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2020,,1.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2021,,1.94,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2022,,1.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2023,,1.78,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2024,,1.97,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),HU,Hungary,2025,,1.83,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2017,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2018,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2019,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2020,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2021,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2022,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2023,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2024,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IE,Ireland,2025,,0.01,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2017,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2018,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2019,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2020,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2021,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2022,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2023,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IS,Iceland,2024,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2017,,99.75,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2018,,97.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2019,,99.02,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2020,,99.78,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2021,,102.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2022,,97.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2023,,99.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2024,,102.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),IT,Italy,2025,,112.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2017,,0.55,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2018,,0.57,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2019,,0.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2020,,0.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2021,,0.72,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2022,,0.72,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2023,,0.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2024,,0.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LT,Lithuania,2025,,0.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2017,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2018,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2019,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2020,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LU,Luxembourg,2024,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2017,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2018,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2020,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),LV,Latvia,2024,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2017,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2020,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ME,Montenegro,2024,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2017,,5.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2018,,5.57,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2019,,5.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2020,,5.45,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2021,,5.57,,p,provisional,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2022,,5.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2023,,5.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2024,,5.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MK,North Macedonia,2025,,5.58,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2017,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2020,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),MT,Malta,2024,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2017,,1.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2018,,1.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2019,,1.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2020,,1.87,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2021,,1.85,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2022,,1.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2023,,1.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2024,,1.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NL,Netherlands,2025,,1.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2017,,0.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2018,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2019,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2020,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2021,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2022,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),NO,Norway,2023,,0.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2017,,12.64,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2018,,13.11,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2019,,13.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2020,,7.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2021,,7.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2022,,6.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2023,,8.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2024,,8.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),PL,Poland,2025,,9.10,,,,,
